,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
176527,892428,2955940,Low,NW,HIT AND RUN,P172971891,3200 NERAK RD,39.37076,-76.701536,2017-10-24
176561,892489,3016097,Low,SD,HIT AND RUN,P173201706,2200 W PATAPSCO AV,39.251464,-76.646416,2017-11-16
176565,892497,2964448,Low,NW,AUTO ACCIDENT,P173001893,5700 HIGHGATE DR,39.355589,-76.681514,2017-10-27
176568,892500,2948232,Low,SD,HIT AND RUN,P172941920,2700 NORLAND RD,39.251864000000005,-76.644214,2017-10-21
176607,892559,3023682,Low,ND,HIT AND RUN,P173231294,2800 HUNTINGDON AV,39.320771,-76.622823,2017-11-19
176613,892569,2969836,Low,SW,HIT AND RUN,P173021665,1200 S CATON AV,39.268367,-76.668439,2017-10-29
176639,892611,2977583,Low,NW,HIT AND RUN,P173051684,3400 MONDAWMIN AV,39.315214000000005,-76.674724,2017-11-01
176641,892614,3046605,Low,ED,AUTO ACCIDENT,P173330498,500 N CAROLINE ST,39.296504,-76.597492,2017-11-29
176691,892691,2983694,Low,NE,AUTO ACCIDENT,P173072373,6000 BELAIR RD,39.348009000000005,-76.538289,2017-11-03
176692,892692,3007478,Low,NE,AUTO ACCIDENT,P173170646,5000 GREENHILL AV,39.33364,-76.55298499999999,2017-11-13
176697,892697,2997484,Low,SE,HIT AND RUN,P173130377,200 S PATTERSON PARK AV,39.289359999999995,-76.584547,2017-11-09
176701,892702,2980148,Low,WD,HIT AND RUN,P173061514,1300 N FULTON AV,39.303397,-76.646118,2017-11-02
176706,892708,3070204,Low,SD,AUTO ACCIDENT,P173421595,800 W PATAPSCO AV,39.244143,-76.632081,2017-12-08
176727,892735,2962277,Low,ND,AUTO ACCIDENT,P172992528,5500 MIDWOOD AV,39.355481,-76.601869,2017-10-26
176740,892751,3007924,Low,CD,HIT AND RUN,P173171175,500 W PRESTON ST,39.299399,-76.62577399999999,2017-11-13
176747,892762,2945342,Low,SE,HIT AND RUN,P172931964,100 S EAST AV,39.291137,-76.57183,2017-10-20
176758,892780,2974928,Low,NW,HIT AND RUN,P173041796,4000 KATHLAND AV,39.32495,-76.687552,2017-10-31
176767,892790,3043269,Low,NW,HIT AND RUN,P173312650,4200 ELDERON AV,39.341746,-76.689415,2017-11-27
176799,892837,2939793,Low,NE,AUTO ACCIDENT,P172911668,1900 E 30TH ST,39.325384,-76.58896,2017-10-18
176805,892846,2969874,Low,SW,HIT AND RUN,P173021708,4400 PARKTON ST,39.277432,-76.69004699999999,2017-10-29
176815,892859,2995416,Low,CD,AUTO ACCIDENT,P173120886,800 CHAUNCEY AV,39.315151,-76.634523,2017-11-08
176823,892868,2958679,Low,SE,AUTO ACCIDENT,P172981674,2200 BROENING HY,39.264659,-76.543038,2017-10-25
176829,892875,3006633,Low,SW,HIT AND RUN,P173161999,100 DENISON ST,39.288632,-76.676777,2017-11-12
176903,892977,3064888,Low,CD,HIT AND RUN,P173401431,300 BLK DOLPHIN ST,39.303985,-76.623566,2017-12-06
176918,892995,3098181,Low,NE,HIT AND RUN,P173541697,5600 RADECKE AV,39.329803999999996,-76.537318,2017-12-20
176934,893013,3092756,Low,ND,HIT AND RUN,P173521390,100 W 27TH ST,39.320553000000004,-76.619027,2017-12-18
176961,893048,3188567,Low,NE,HIT AND RUN,P180261767,3000 FLEETWOOD AV,39.362158,-76.551777,2018-01-26
176965,893052,3108443,Low,ND,HIT AND RUN,P173581890,4500 PALL MALL RD,39.341675,-76.664448,2017-12-24
176989,893083,3090495,Low,NE,HIT AND RUN,P173511260,6200 BURGESS AV,39.357165,-76.55154399999999,2017-12-17
177030,893137,3111899,Low,SW,HIT AND RUN,P173601421,3500 BLK WILKENS AV,39.272153,-76.676648,2017-12-26
177031,893138,3030168,Low,NE,AUTO ACCIDENT,P173260379,4600 HARFORD RD,39.342189000000005,-76.57019,2017-11-22
177041,893150,3070089,Low,SE,AUTO ACCIDENT,P173421458,1800 E FAIRMOUNT AV,39.292729,-76.591388,2017-12-08
177098,893230,3126480,Low,SW,HIT AND RUN,P180020720,5000 CLIFTON AV,39.306851,-76.706592,2018-01-02
177109,893250,3092908,Low,NE,HIT AND RUN,P173521618,4400 FURLEY AV,39.331271,-76.557035,2017-12-18
177112,893253,3047920,Low,SW,HIT AND RUN,P173331996,3500 GELSTON DR,39.297764,-76.675736,2017-11-29
177136,893288,3059170,Low,SE,AUTO ACCIDENT,P173380767,800 UMBRA ST,39.284176,-76.550159,2017-12-04
177216,893385,3048219,Low,CD,AUTO ACCIDENT,P173332369,100 S GAY ST,39.287454,-76.60874799999999,2017-11-29
177225,893395,3176164,Low,ED,HIT AND RUN,P180220568,700 N BROADWAY,39.298497999999995,-76.59439499999999,2018-01-22
177280,893474,3047716,Low,SE,AUTO ACCIDENT,P173331768,400 S DALLAS ST,39.286328000000005,-76.59610500000001,2017-11-29
177340,893560,3023985,Low,NE,AUTO ACCIDENT,P173231586,6200 PULASKI HY,39.303915,-76.5414,2017-11-19
177359,893586,3042180,Low,NE,HIT AND RUN,P173311484,5000 E PRESTON ST,39.30699,-76.55503900000001,2017-11-27
177378,893609,3047355,Low,ND,AUTO ACCIDENT,P173331432,400 SOUTHWAY,39.331086,-76.610782,2017-11-29
177387,893623,3177855,Low,ND,AUTO ACCIDENT,P180222510,3300 GILMAN TE,39.327511,-76.62571700000001,2018-01-22
177441,893699,3083957,Low,SE,AUTO ACCIDENT,P173481381,200 N KENWOOD AV,39.294984,-76.57778,2017-12-14
177460,893726,3111352,Low,WD,HIT AND RUN,P173600819,2700 AUCHENTOROLY TE,39.315166,-76.644444,2017-12-26
177472,893739,3120938,Low,NE,AUTO ACCIDENT,P173641369,2700 E NORTHERN PY,39.365317,-76.55788000000001,2017-12-30
177478,893748,3062483,Low,ND,AUTO ACCIDENT,P173391691,600 W NORTHERN PY,39.3619,-76.631023,2017-12-05
177502,893779,3092253,Low,CD,HIT AND RUN,P173520821,500 W MULBERRY ST,39.293797,-76.622777,2017-12-18
177514,893793,3092135,Low,NE,AUTO ACCIDENT,P173520685,6000 CARTER AV,39.352187,-76.548979,2017-12-18
177521,893804,3098780,Low,NE,HIT AND RUN,P173542376,5200 FRANKFORD AV,39.325958,-76.541031,2017-12-20
177553,893845,3086491,Low,NE,HIT AND RUN,P173491335,3300 ORLANDO AV,39.364697,-76.54124499999999,2017-12-15
177558,893850,3062383,Low,NW,AUTO ACCIDENT,P173391489,3700 CALLAWAY AV,39.330232,-76.676996,2017-12-05
177580,893875,3081003,Low,SD,HIT AND RUN,P173470833,1000 LIGHT ST,39.278178000000004,-76.612521,2017-12-13
177597,893898,3025405,Low,ND,HIT AND RUN,P173240688,400 BLK W 28TH ST,39.320284,-76.623428,2017-11-20
177660,894009,3202167,Low,SE,AUTO ACCIDENT,P180312556,700 S BOND ST,39.283266,-76.59518,2018-01-31
177665,894016,3174649,Low,SE,HIT AND RUN,P180211467,3800 BOSTON ST,39.277229,-76.565404,2018-01-21
177743,894288,3188826,Low,NE,HIT AND RUN,P180262079,2800 OVERLAND AV,39.341808,-76.577151,2018-01-26
177753,894319,3203558,Low,ND,AUTO ACCIDENT,P180321094,3000 FALLS RD,39.323044,-76.63020300000001,2018-02-01
177780,894395,3161261,Low,NW,HIT AND RUN,P180161482,3000 THORNDALE AV,39.346798,-76.669822,2018-01-16
177808,894475,3180199,Low,NE,HIT AND RUN,P180232054,5500 PILGRIM RD,39.357212,-76.570266,2018-01-23
177831,894530,3203764,Low,SW,HIT AND RUN,P180321323,700 BROOKWOOD RD,39.294545,-76.700645,2018-02-01
177844,894572,3154278,Low,SE,HIT AND RUN,P180131486,100 BLK S EATON ST,39.291154,-76.565579,2018-01-13
177869,894646,3203507,Low,SD,AUTO ACCIDENT,P180321054,1800 WASHINGTON BL,39.275038,-76.642543,2018-02-01
177878,894666,3207504,Low,SW,AUTO ACCIDENT,P180332494,200 N MONASTERY AV,39.289278,-76.674725,2018-02-02
177903,894758,3161899,Low,ND,HIT AND RUN,P180162122,6100 MARLORA RD,39.367298,-76.595386,2018-01-16
177965,894902,3171576,Low,NE,HIT AND RUN,P180201194,5000 GOODNOW RD,39.326147,-76.547083,2018-01-20
178026,904273,2861951,Low,ND,HIT AND RUN,P172631556,5100 ROLAND AV,39.355092,-76.634528,2017-09-20
178055,908331,2480821,Low,CD,HIT AND RUN,P171311355,100 N CHARLES ST,39.290908,-76.615223,2017-05-11
178056,908332,2495628,Low,CD,HIT AND RUN,P171362406,300 SAINT PAUL PL,39.292726,-76.61414599999999,2017-05-16
178058,908336,2466925,Low,NE,HIT AND RUN,P171261233,1300 KITMORE RD,39.350504,-76.596351,2017-05-06
178062,908341,2467102,Low,NE,HIT AND RUN,P171261427,6800 HARFORD RD,39.364527,-76.550881,2017-05-06
178087,908370,2496107,Low,WD,AUTO ACCIDENT,P171362908,2200 N FULTON AV,39.313538,-76.645912,2017-05-16
178114,908407,2469118,Low,CD,HIT AND RUN,P171270532,1500 ARGYLE AV,39.30145,-76.63391700000001,2017-05-07
178133,908433,2459022,Low,NW,HIT AND RUN,P171232255,3100 BLK W BELVEDERE AV,39.349948,-76.674137,2017-05-03
178181,908495,2469089,Low,SW,HIT AND RUN,P171270501,100 N HILTON ST,39.287075,-76.67236,2017-05-07
178189,908510,2480736,Low,NE,HIT AND RUN,P171311261,4100 HILLEN RD,39.340216,-76.587908,2017-05-11
178228,908568,2507959,Low,NW,HIT AND RUN,P171401809,3100 PARKINGTON AV,39.361239000000005,-76.684063,2017-05-20
178238,908583,2457757,Low,NW,HIT AND RUN,P171230789,3300 W GARRISON AV,39.346665,-76.674818,2017-05-03
178244,908590,2455306,Low,ED,HIT AND RUN,P171221630,300 E 22ND ST,39.314399,-76.612494,2017-05-02
178249,908597,2508395,Low,ND,HIT AND RUN,P171402291,2600 OSWEGO AV,39.336673,-76.660567,2017-05-20
178252,908603,2466929,Low,SE,AUTO ACCIDENT,P171261241,500 GRUNDY ST,39.286769,-76.563347,2017-05-06
178282,908646,2527080,Low,NE,HIT AND RUN,P171463313,4100 MARY AV,39.345366999999996,-76.543588,2017-05-26
178303,908673,2454473,Low,SD,HIT AND RUN,P171220685,1800 EAGLE ST,39.281017999999996,-76.644924,2017-05-02
178378,908795,2495395,Low,CD,HIT AND RUN,P171362140,300 ST PAUL ST,39.292726,-76.61414599999999,2017-05-16
178385,908807,2456537,Low,SW,HIT AND RUN,P171223031,3000 WAYNE AV,39.326338,-76.704595,2017-05-02
178452,908901,2511706,Low,SE,HIT AND RUN,P171412494,100 N WOLFE ST,39.292904,-76.59054499999999,2017-05-21
178479,908950,2522224,Low,ND,HIT AND RUN,P171451245,4700 ROLAND AV,39.347970000000004,-76.635949,2017-05-25
178486,908959,2475704,Low,NE,HIT AND RUN,P171292006,4500 SHAMROCK AV,39.324382,-76.560066,2017-05-09
178497,908976,2455383,Low,SE,AUTO ACCIDENT,P171221725,1800 DUNDALK AV,39.269687,-76.529809,2017-05-02
178510,908995,2490186,Low,SE,HIT AND RUN,P171342588,1300 S POTOMAC ST,39.2783,-76.573865,2017-05-14
178548,909077,2478289,Low,NE,HIT AND RUN,P171301630,4700 BELAIR RD,39.332858,-76.559138,2017-05-10
178559,909105,2491398,Low,SD,HIT AND RUN,P171351005,2000 WILHELM ST,39.283567,-76.64885,2017-05-15
178570,909128,2526207,Low,ED,AUTO ACCIDENT,P171462366,500 E MADISON ST,39.298831,-76.608903,2017-05-26
178572,909133,2489570,Low,ND,AUTO ACCIDENT,P171341915,2400 W BELVEDERE AV,39.354766999999995,-76.662273,2017-05-14
178594,909158,2554764,Low,SE,HIT AND RUN,P171561319,1100 S ROBINSON ST,39.279982000000004,-76.571832,2017-06-05
178612,909185,2507701,Low,NW,HIT AND RUN,P171401531,4600 LIBERTY HEIGHTS AV,39.330951,-76.694453,2017-05-20
178618,909193,2551597,Low,SD,AUTO ACCIDENT,P171550964,2900 WATERVIEW AV,39.258072,-76.63342,2017-06-04
178638,909216,2508192,Low,SW,HIT AND RUN,P171402066,2000 DENISON ST,39.310171999999994,-76.674201,2017-05-20
178690,909285,2573512,Low,ND,HIT AND RUN,P171621405,600 CATOR AV,39.339015,-76.607254,2017-06-11
178718,909326,2491715,Low,NE,HIT AND RUN,P171351370,1600 STONEWOOD RD,39.348737,-76.587623,2017-05-15
178720,909329,2540967,Low,ND,AUTO ACCIDENT,P171512712,1000 BLK ST DUNSTANS RD,39.359117,-76.600507,2017-05-31
178735,909356,2545228,Low,SW,HIT AND RUN,P171530461,300 N FRANKLINTOWN RD,39.292398,-76.661916,2017-06-02
178763,909389,2531884,Low,ND,AUTO ACCIDENT,P171481673,NB I 100 N/W NORTHERN PY,39.311132,-76.618077,2017-05-28
178771,909398,2545860,Low,ND,HIT AND RUN,P171531217,3000 EAST DR,39.320084,-76.634759,2017-06-02
178782,909412,2597561,Low,ED,AUTO ACCIDENT,P171701295,900 GREENMOUNT AV,39.29997,-76.606884,2017-06-19
178789,909419,2534781,Low,NE,HIT AND RUN,P171492020,1900 NORTHBOURNE RD,39.35382,-76.58156600000001,2017-05-29
178804,909436,2552670,Low,SW,AUTO ACCIDENT,P171552143,1900 LETITIA AV,39.263389000000004,-76.655778,2017-06-04
178814,909452,2540884,Low,ND,HIT AND RUN,P171512623,1200 W 42ND ST,39.338852,-76.638875,2017-05-31
178845,909498,2491793,Low,CD,HIT AND RUN,P171351468,200 W LOMBARD ST,39.287642,-76.617878,2017-05-15
178867,909524,2563299,Low,SD,HIT AND RUN,P171590570,2800 W PATAPSCO AV,39.25524,-76.658086,2017-06-08
178883,909552,2536552,Low,SD,HIT AND RUN,P171501051,1300 KEY HY,39.275176,-76.605396,2017-05-30
178897,909572,2558585,Low,ND,HIT AND RUN,P171572199,4400 OLD YORK RD,39.343540999999995,-76.60797,2017-06-06
178953,909643,2571001,Low,ED,HIT AND RUN,P171612032,2000 E MONUMENT ST,39.298565,-76.589277,2017-06-10
178960,909653,2532122,Low,ND,HIT AND RUN,P171481944,1000 WITHERSPOON RD,39.358276000000004,-76.600459,2017-05-28
178978,909676,2491833,Low,CD,HIT AND RUN,P171351522,600 N EUTAW ST,39.295864,-76.621328,2017-05-15
178989,909691,2535212,Low,NE,HIT AND RUN,P171492476,4000 CENTURY RD,39.346714,-76.541926,2017-05-29
179009,909720,2583381,Low,NE,HIT AND RUN,P171652700,900 RODMAN WY,39.303148,-76.546127,2017-06-14
179071,909804,2546365,Low,SE,HIT AND RUN,P171531813,100 S PATTERSON PARK AV,39.290582,-76.584611,2017-06-02
179081,909814,2574749,Low,CD,HIT AND RUN,P171622743,1700 N CHARLES ST,39.308895,-76.616412,2017-06-11
179084,909819,2558375,Low,WD,HIT AND RUN,P171571965,2300 W LAFAYETTE AV,39.298516,-76.653902,2017-06-06
179098,909839,2574083,Low,ND,AUTO ACCIDENT,P171622030,1200 W NORTHERN PY,39.361251,-76.646733,2017-06-11
179107,909850,2513668,Low,NW,AUTO ACCIDENT,P171421843,3200 NERAK RD,39.37076,-76.701536,2017-05-22
179108,909851,2533980,Low,SW,HIT AND RUN,P171491127,700 BROOKWOOD RD,39.294545,-76.700645,2017-05-29
179134,909886,2534221,Low,CD,HIT AND RUN,P171491395,600 BLK GOLD ST,39.307434,-76.63941,2017-05-29
179148,909903,2535160,Low,ND,HIT AND RUN,P171492421,4000 WILSBY AV,39.338258,-76.60454,2017-05-29
179224,910015,2600517,Low,NE,AUTO ACCIDENT,P171711418,3500 KENTUCKY AV,39.319066,-76.566457,2017-06-20
179266,910097,2554295,Low,SD,HIT AND RUN,P171560789,1600 WICOMICO ST,39.27446,-76.635479,2017-06-05
179303,910147,2558356,Low,SD,HIT AND RUN,P171571949,4000 6TH ST,39.231936,-76.603738,2017-06-06
179309,910157,2599691,Low,WD,HIT AND RUN,P171710454,1900 W BALTIMORE ST,39.288117,-76.64707,2017-06-20
179311,910160,2521574,Low,CD,HIT AND RUN,P171450482,900 ARGYLE AV,39.297033,-76.628473,2017-05-25
179320,910174,2540788,Low,SW,HIT AND RUN,P171512522,3600 HARLEM AV,39.295214,-76.67774,2017-05-31
179321,910180,2541196,Low,SE,AUTO ACCIDENT,P171512961,3200 MCELDERRY ST,39.298136,-76.572062,2017-05-31
179324,910183,2491642,Low,SD,HIT AND RUN,P171351297,2000 WILHELM ST,39.283567,-76.64885,2017-05-15
179367,910270,2675240,Low,SE,HIT AND RUN,P171961871,1600 JOPLIN ST,39.274738,-76.537347,2017-07-15
179371,910275,2620500,Low,SD,HIT AND RUN,P171780471,1300 SARGEANT ST,39.280739000000004,-76.636157,2017-06-27
179389,910307,2639718,Low,SE,HIT AND RUN,P171841821,400 N MONTFORD AV,39.296018,-76.583541,2017-07-03
179437,910382,2576993,Low,SW,HIT AND RUN,P171632322,4300 FLOWERTON RD,39.297043,-76.689538,2017-06-12
179445,910392,2597898,Low,CD,HIT AND RUN,P171701676,1100 N CALVERT ST,39.302778,-76.613237,2017-06-19
179458,910414,2647978,Low,SW,HIT AND RUN,P171870544,3100 BAKER ST,39.305831,-76.669282,2017-07-06
179479,910450,2579527,Low,SW,HIT AND RUN,P171641901,100 BLK DENISON ST,39.288632,-76.676777,2017-06-13
179488,910460,2660857,Low,SW,HIT AND RUN,P171912444,2100 LYNDHURST AV,39.311478,-76.683198,2017-07-10
179528,910514,2633275,Low,NE,HIT AND RUN,P171821055,2400 BELAIR RD,39.317686,-76.578171,2017-07-01
179614,910623,2575964,Low,SE,HIT AND RUN,P171631092,600 S MONTFORD AV,39.284883,-76.582839,2017-06-12
179615,910624,2663451,Low,SE,AUTO ACCIDENT,P171922217,200 BLK S ROBINSON ST,39.289984999999994,-76.572496,2017-07-11
