,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
71959,359719,2758668,Low,SE,INTOXICATED PERS,P172252830,1900 E BALTIMORE ST,39.291671,-76.59013399999999,2017-08-13
72549,360549,2765582,Low,SW,INTOXICATED PERS,P172281384,1800 SPENCE ST,39.269090000000006,-76.651504,2017-08-16
73028,361292,2798962,Low,ND,INTOXICATED PERS,P172400537,4000 BLK FALLS RD,39.336991999999995,-76.63691899999999,2017-08-28
73104,361380,2793860,Low,ND,INTOXICATED PERS,P172380809,SB I 100 S/W COLD SPRING LN,39.345103,-76.62550300000001,2017-08-26
73182,361534,2794051,Low,ND,INTOXICATED PERS,P172381009,3600 ROLAND AV,39.330267,-76.632612,2017-08-26
73732,362365,2816102,Low,SW,INTOXICATED PERS,P172461289,2100 FREDERICK AV,39.285714,-76.650048,2017-09-03
74087,362964,2831347,Low,NW,INTOXICATED PERS,P172520754,3700 W BELVEDERE AV,39.346191999999995,-76.680386,2017-09-09
74163,363059,2813185,Low,SW,INTOXICATED PERS,P172450811,1600 N HILTON ST,39.30608,-76.67213100000001,2017-09-02
74290,363220,2812616,Low,ND,INTOXICATED PERS,P172450168,700 W 40TH ST,39.33715,-76.629375,2017-09-02
74684,363887,2845170,Low,ND,INTOXICATED PERS,P172571247,600 BLK E 38TH ST,39.335570000000004,-76.607099,2017-09-14
74771,364005,2850111,Low,SE,INTOXICATED PERS,P172590364,1900 E LOMBARD ST,39.290529,-76.590023,2017-09-16
75437,364865,2858551,Low,WD,INTOXICATED PERS,P172620861,1300 W BALTIMORE ST,39.288503000000006,-76.638139,2017-09-19
75794,365327,2877093,Low,SE,INTOXICATED PERS,P172682843,3700 FAIT AV,39.283614,-76.56586899999999,2017-09-25
76229,365873,2872181,Low,NE,INTOXICATED PERS,P172670204,6000 BELAIR RD,39.348009000000005,-76.538289,2017-09-24
76926,366760,2888341,Low,SE,INTOXICATED PERS,P172722697,200 N GLOVER ST,39.29493,-76.579886,2017-09-29
78341,368579,2957984,Low,WD,INTOXICATED PERS,P172980883,2300 BLK MCCULLOH ST,39.310874,-76.637479,2017-10-25
79587,370495,3009587,Low,CD,INTOXICATED PERS,P173180116,200 N CHARLES ST,39.291418,-76.615258,2017-11-14
80714,371923,3028291,Low,SD,INTOXICATED PERS,P173251206,SB MD 300 S/SB I 95 S,39.287603000000004,-76.61080799999999,2017-11-21
80788,372016,3034354,Low,ND,INTOXICATED PERS,P173280087,2400 N CHARLES ST,39.316487,-76.616896,2017-11-24
81316,372674,3049173,Low,WD,INTOXICATED PERS,P173340721,1800 W FAYETTE ST,39.289475,-76.645464,2017-11-30
81896,373380,3073364,Low,SD,INTOXICATED PERS,P173432285,1500 BLK S HANOVER ST,39.272465000000004,-76.615256,2017-12-09
82705,374450,3101948,Low,SE,INTOXICATED PERS,P173560085,900 S BOND ST,39.281521000000005,-76.59504799999999,2017-12-22
82789,374555,3090267,Low,CD,INTOXICATED PERS,P173511021,1600 BLK PENNSYLVANIA AV,39.303201,-76.634284,2017-12-17
82867,374655,3106727,Medium,SD,INTOXICATED PERS,P173572706,1200 CARROLL ST,39.280777,-76.633038,2017-12-23
82921,374713,3105320,Low,SW,INTOXICATED PERS,P173571161,1900 BREITWERT AV,39.26847,-76.650359,2017-12-23
82926,374723,3094346,Low,NE,INTOXICATED PERS,P173530291,3700 LYNDALE AV,39.316741,-76.56691,2017-12-19
83063,374901,3101553,Medium,SD,INTOXICATED PERS,P173552535,600 BLK DOVER ST,39.285683,-76.62230799999999,2017-12-21
83295,375221,3136392,Medium,SE,INTOXICATED PERS,P180060855,100 N POTOMAC ST,39.293504,-76.574854,2018-01-06
83357,375309,3120065,Low,SW,INTOXICATED PERS,P173640402,4800 BRIARCLIFT RD,39.29594,-76.703299,2017-12-30
83883,376075,3106850,Low,ED,INTOXICATED PERS,P173580139,4400 PULASKI HY,39.297973,-76.55981899999999,2017-12-24
83940,376145,3125295,Low,CD,INTOXICATED PERS,P180011609,900 STODDARD CT,39.298983,-76.624275,2018-01-01
84075,376325,3148081,Low,NW,INTOXICATED PERS,P180110833,5600 BLK ELDERON AV,39.342046999999994,-76.701864,2018-01-11
84618,377197,3146616,Low,NW,INTOXICATED PERS,P180102151,4200 PATTERSON AV,39.354067,-76.704894,2018-01-10
85652,378648,3201196,Medium,NE,INTOXICATED PERS,P180311325,1200 ARMISTEAD WY,39.307451,-76.550349,2018-01-31
